,Date,Open,High,Low,Close,Volume,T3_Vol_Diff,T3_Close_Diff,T3_Open_Diff,T2_Vol_Diff,T2_Close_Diff,T2_Open_Diff,T1_Vol_Diff,T1_Close_Diff,T1_Open_Diff,Prior_Day_Vert_Delta_Ratio,Retracement_Signal,Prior_Day_Derivative,T+1_Close,T+2_Close,T+3_Close
4004,2009-10-28,106.150002,106.480003,104.349998,104.410004,248821400,-8788200,3.6699979999999925,3.5400000000000063,-6793200,2.5,2.0499949999999956,4444900,2.009994000000006,0.879997000000003,1.7317184216195942,0.028171764855012715,-0.28512955567590315,106.650002,103.559998,104.32
4005,2009-10-29,105.190002,106.860001,104.940002,106.650002,198110600,43917600,0.26000200000000007,3.0099949999999893,55155700,-0.23000399999999388,1.8399969999999968,50710800,-2.239998,0.9599999999999937,0.9014058652444443,0.8906254638674305,0.7440296907209011,103.559998,104.32,104.650002
4006,2009-10-30,106.300003,106.620003,103.440002,103.559998,325608100,-72341800,2.8600000000000136,0.7299959999999999,-76786700,0.8500060000000076,-0.15000100000000316,-127497500,3.0900040000000075,-1.110000999999997,1.6562513834642656,0.037734579328744466,0.9535704518995953,104.32,104.650002,104.919998
4007,2009-11-02,104.129997,105.410004,103.080002,104.32,254222900,-5401500,0.09000400000000752,2.0200049999999976,-56112300,2.3300020000000075,1.0600050000000039,71385200,-0.7600020000000001,2.1700060000000008,0.7327048010362307,0.5321875260192892,0.06928847284075063,104.650002,104.919998,106.849998
4008,2009-11-03,103.739998,104.800003,103.540001,104.650002,228362600,-30252000,2.0,1.450004000000007,97245500,-1.0900040000000075,2.560005000000004,25860300,-0.33000200000000746,0.3899990000000031,0.5407729263751688,0.8809517762670193,0.997034645938201,104.919998,106.849998,107.129997
4009,2009-11-04,105.510002,106.330002,104.650002,104.919998,247996700,77611400,-1.3600000000000136,0.7900010000000037,6226200,-0.5999980000000136,-1.380004999999997,-19634100,-0.2699960000000061,-1.7700040000000001,1.3333312169345704,0.1607119047619091,0.6038745901705037,106.849998,107.129997,109.57
4010,2009-11-05,105.660004,106.879997,105.440002,106.849998,180015300,74207600,-2.529998000000006,-1.5300069999999977,48347300,-2.1999959999999987,-1.9200060000000008,67981400,-1.9299999999999926,-0.15000200000000063,0.8571398809523825,0.9791672887753057,0.9021241109865864,107.129997,109.57,109.589996
4011,2009-11-06,106.260002,107.400002,106.050003,107.129997,170954100,57408500,-2.4799950000000024,-2.520004,77042600,-2.2099989999999963,-0.75,9061200,-0.27999900000000366,-0.5999979999999994,0.9375025607727808,0.7999961481452962,-0.6676829092204288,109.57,109.589996,110.150002
4012,2009-11-09,107.949997,109.629997,107.870003,109.57,159495700,88501000,-4.650001999999986,-2.439994999999996,20519600,-2.720001999999994,-2.2899929999999955,11458400,-2.44000299999999,-1.6899949999999961,1.303700224963137,0.9659106792409464,-0.9578751222016432,109.589996,110.150002,109.029999
4013,2009-11-10,109.309998,109.93,108.970001,109.589996,171899800,8115500,-2.739998,-3.6499939999999924,-945700,-2.4599989999999963,-3.049995999999993,-12404100,-0.01999600000000612,-1.360000999999997,0.5454558367812659,0.645828797738327,-0.1719787058200071,110.150002,109.029999,109.620003
4014,2009-11-11,110.309998,110.82,109.620003,110.150002,169466200,1487900,-3.0200049999999976,-4.049995999999993,-9970500,-0.5800020000000075,-2.360000999999997,2433600,-0.5600060000000013,-1.0,1.2499981770814168,0.44166693750068153,0.5408256303181769,109.029999,109.620003,111.209999
4015,2009-11-12,110.0,110.57,108.75,109.029999,157144500,2351200,0.5400009999999895,-2.050003000000004,14755300,0.5599969999999956,-0.6900020000000069,12321700,1.120002999999997,0.3099979999999931,1.5166704583428117,0.15384560439560702,0.21874436955795717,109.620003,111.209999,111.339996
4016,2009-11-13,109.309998,110.089996,108.75,109.620003,150963000,20936800,-0.030006999999997674,0.0,18503200,0.5299990000000037,1.0,6181500,-0.5900039999999933,0.6900020000000069,0.7362615384615409,0.64925790823256,0.31417967743232567,111.209999,111.339996,111.269997
4017,2009-11-16,110.379997,111.690002,110.32,111.209999,210922200,-41456000,-1.0599969999999956,-0.06999900000000991,-53777700,-2.1799999999999926,-0.379997000000003,-59959200,-1.5899959999999993,-1.06999900000001,1.0223926041570381,0.6496333581994729,-0.44771657002897974,111.339996,111.269997,109.82
4018,2009-11-17,110.919998,111.389999,110.5,111.339996,147134100,10010400,-2.3099969999999956,-0.9199980000000068,3828900,-1.7199930000000023,-1.6100000000000136,63788100,-0.12999700000000303,-0.5400010000000037,0.6496333581994729,0.9438167908053788,-0.4847002753000849,111.269997,109.82,109.43
4019,2009-11-18,111.260002,111.43,110.57,111.269997,156486800,-5523800,-1.6499940000000066,-1.950004000000007,54435400,-0.05999800000000732,-0.880004999999997,-9352700,0.0699989999999957,-0.3400039999999933,0.9662932205541924,0.8139499999999992,-0.023795486197278164,109.82,109.43,110.82
4020,2009-11-19,110.510002,111.309998,109.129997,109.82,208734600,2187600,1.389999000000003,-0.13000499999999704,-61600500,1.5199960000000061,0.4099960000000067,-52247800,1.4499970000000104,0.75,2.5348848837208786,0.31651499242431236,-0.08023468344844101,109.43,110.82,110.989998
4021,2009-11-20,109.25,109.760002,109.010002,109.43,134196000,12938100,1.9099959999999925,1.6699980000000068,22290800,1.8399969999999968,2.010002,74538600,0.38999999999998636,1.260002,0.3440365394327816,0.5599973333333423,0.2579200631444637,110.82,110.989998,111.379997
4022,2009-11-23,110.720001,111.739998,110.599998,110.82,148010200,8476600,0.4499970000000104,0.5400010000000037,60724400,-1.0,-0.20999899999999627,-13814200,-1.3899999999999864,-1.4700009999999963,1.5200000000000007,0.19298421052631032,-0.5274106657216777,110.989998,111.379997,109.57
4023,2009-11-24,111.0,111.199997,110.010002,110.989998,138420100,70314500,-1.1699980000000068,-0.48999799999999993,-4224100,-1.5599979999999931,-1.75,9590100,-0.16999800000000675,-0.27999900000000366,1.0438552631578908,0.8235295106281985,0.09985431192124052,111.379997,109.57,109.940002
4024,2009-11-25,111.169998,111.5,110.82,111.379997,109564800,24631200,-1.9499969999999962,-1.9199980000000068,38445400,-0.5599970000000098,-0.4499970000000104,28855300,-0.3899990000000031,-0.16999800000000675,0.5714309723990513,0.8235250000000063,0.8390026643721888,109.57,109.940002,111.300003
4025,2009-11-27,108.400002,110.32,108.290001,109.57,126001800,22008400,1.25,2.3199989999999957,12418300,1.4199980000000068,2.5999979999999994,-16437000,1.8099970000000098,2.769996000000006,2.985292647058778,0.6305416899220129,0.653152127965261,109.940002,111.300003,111.25
4026,2009-11-30,109.480003,110.199997,108.120003,109.940002,160874800,-22454700,1.049995999999993,1.5199970000000036,-51310000,1.4399949999999961,1.6899950000000104,-34873000,-0.3700020000000137,-1.0800009999999958,1.0246280909498033,0.87500204327513,-0.3831112665607863,111.300003,111.25,110.379997
4027,2009-12-01,110.919998,111.660004,110.730003,111.300003,159613700,-50048900,0.07999399999999923,0.25,-33611900,-1.7300030000000106,-2.519996000000006,1261100,-1.360000999999997,-1.4399950000000104,0.4471171551456421,0.6129025667714387,-0.7352934941378279,111.25,110.379997,111.010002
4028,2009-12-02,111.279999,112.010002,110.919998,111.25,132315100,-6313300,-1.6800000000000068,-2.879997000000003,28559700,-1.3099979999999931,-1.7999960000000073,27298600,0.050003000000003794,-0.3600009999999969,1.1720460515633728,0.3027530174201152,0.07886172605455001,110.379997,111.010002,110.839996
4029,2009-12-03,111.550003,112.18,110.290001,110.379997,167324900,-6450100,-0.43999499999999614,-2.0700000000000074,-7711200,0.9200060000000008,-0.630004999999997,-35009800,0.870002999999997,-0.27000400000000013,1.7339376736232295,0.04761695641108765,-0.9641942795220676,111.010002,110.839996,109.610001
4030,2009-12-04,111.839996,112.379997,110.040001,111.010002,274907800,-115294100,0.29000100000000373,-0.9199979999999925,-142592700,0.23999799999999993,-0.5599969999999956,-107582900,-0.630004999999997,-0.2899929999999955,1.2380937767691917,0.4145310504804267,-0.6513732822736839,110.839996,109.610001,110.019997
4031,2009-12-07,110.910004,111.529999,110.489998,110.839996,127973800,4341300,0.4100040000000007,0.36999500000000296,39351100,-0.45999899999999627,0.6399990000000031,146934000,0.17000600000000077,0.9299919999999986,0.4444456315309958,0.3365362148690223,-0.08424761785924272,109.610001,110.019997,110.639999
4032,2009-12-08,110.040001,110.769997,109.269997,109.610001,169863700,-2538800,0.7699960000000061,1.510002,105044100,1.4000010000000032,1.7999949999999956,-41889900,1.2299950000000024,0.870002999999997,1.4423063054747012,0.22666933333332884,0.14056308659389916,110.019997,110.639999,111.110001
4033,2009-12-09,109.580002,110.18,109.019997,110.019997,155063400,119844400,0.9900049999999965,2.259994000000006,-27089600,0.8199989999999957,1.3300020000000075,14800300,-0.4099960000000067,0.4599990000000105,0.7733353333333355,0.862066736034301,0.8538014313822365,110.639999,111.110001,111.870003
4034,2009-12-10,110.699997,111.120003,110.449997,110.639999,138014600,-10040800,0.1999969999999962,0.2100070000000045,31849100,-1.0299980000000062,-0.6599959999999925,17048800,-0.6200019999999995,-1.119995000000003,0.5775898855433985,0.2835825350817853,0.13593844644986602,111.110001,111.870003,111.349998
4035,2009-12-11,111.110001,111.360001,110.610001,111.110001,124854000,45009700,-1.5,-1.0699999999999932,30209400,-1.0900039999999933,-1.5299990000000037,13160600,-0.4700019999999938,-0.4100040000000007,1.1193929606600526,0.6666666666666667,0.0,111.870003,111.349998,111.519997
4036,2009-12-14,111.870003,112.0,111.129997,111.870003,107141500,47921900,-1.8500059999999934,-2.2900010000000037,30873100,-1.2300039999999939,-1.1700060000000008,17712500,-0.7600020000000001,-0.7600020000000001,1.160003999999996,0.8505786761654806,0.0,111.349998,111.519997,110.18
4037,2009-12-15,111.459999,111.919998,111.0,111.349998,120408800,17605800,-0.7099989999999963,-0.7600020000000001,4445200,-0.23999700000000246,-0.34999799999999937,-13267300,0.5200049999999976,0.4100040000000007,1.057465319085118,0.38043343572485677,0.0,111.519997,110.18,110.209999
4038,2009-12-16,111.800003,112.129997,111.269997,111.519997,155358200,-30504200,-0.4099960000000067,-0.6900020000000069,-48216700,0.3500059999999934,0.06999999999999318,-34949400,-0.16999900000000423,-0.3400040000000075,0.9347846408361683,0.29069767441860483,-0.5614249258689259,110.18,110.209999,111.330002
4039,2009-12-17,110.720001,110.93,110.080002,110.18,183390100,-76248600,1.6900029999999902,1.1500020000000006,-62981300,1.1699979999999925,0.7399979999999999,-28031900,1.3399969999999968,1.0800020000000075,0.9883697674418769,0.11764498269409107,-0.9366915014722588,110.209999,111.330002,111.730003
4040,2009-12-18,110.199997,110.300003,109.279999,110.209999,174591200,-54182400,1.139999000000003,1.260002,-19233000,1.3099980000000073,1.6000060000000076,8798900,-0.02999899999998945,0.5200040000000001,1.200007529429462,0.911761130348501,0.01852112886774433,111.330002,111.730003,111.949997
4041,2009-12-21,110.760002,111.699997,110.760002,111.330002,118039600,37318600,0.18999500000001035,1.0400010000000037,65350500,-1.1500019999999864,-0.04000100000000373,56551600,-1.120002999999997,-0.5600050000000039,0.9215601115289704,0.6063862041819323,-0.4258802164238281,111.730003,111.949997,112.480003
4042,2009-12-22,111.57,111.970001,111.43,111.730003,91707500,91682600,-1.5500029999999896,-0.8499989999999968,82883700,-1.5200040000000001,-1.370002999999997,26332100,-0.40000100000000316,-0.8099979999999931,0.5744722046393775,0.5555600822961354,-0.2770350624915483,111.949997,112.480003,112.720001
4043,2009-12-23,112.0,112.110001,111.5,111.949997,111783100,62808100,-1.739998,-1.8000030000000038,6256500,-0.619995000000003,-1.239998,-20075600,-0.2199939999999998,-0.4300000000000068,1.1296293895752207,0.7376987906577177,0.3074507806304462,112.480003,112.720001,112.559998
4044,2009-12-24,112.190002,112.599998,112.0,112.480003,39677500,78362100,-1.1500010000000032,-1.4300000000000068,52030000,-0.75,-0.6200020000000137,72105600,-0.5300060000000002,-0.1900020000000069,0.9836016662267806,0.8000076666922171,-0.46489258739582223,112.720001,112.559998,112.519997
4045,2009-12-28,112.900002,112.989998,112.32,112.720001,87508500,4199000,-0.9899979999999999,-1.3300020000000075,24274600,-0.7700040000000001,-0.9000020000000006,-47831000,-0.23999799999999993,-0.7099999999999937,1.1166670555568643,0.5970182000543272,0.5815973818003761,112.559998,112.519997,111.440002
4046,2009-12-29,113.010002,113.029999,112.550003,112.559998,80572500,31210600,-0.6100009999999969,-1.010002,-40895000,-0.07999499999999671,-0.8199999999999932,6936000,0.16000300000000323,-0.10999999999999943,0.7164140788479891,0.020823090192396032,-0.5984654679234868,112.519997,111.440002,113.330002
4047,2009-12-30,112.230003,112.650002,112.169998,112.519997,73138400,-33460900,-0.03999400000000719,-0.04000099999998952,14370100,0.20000399999999274,0.6699990000000042,7434100,0.04000099999998952,0.7799990000000037,1.0000166668055441,0.7291585070124442,0.6007391628837258,111.440002,113.330002,113.629997
4048,2009-12-31,112.769997,112.800003,111.389999,111.440002,90637900,-3129400,1.2799989999999895,0.13000499999999704,-10065400,1.1199959999999862,0.24000499999999647,-17499500,1.0799949999999967,-0.5399940000000072,2.937483854301253,0.035463019963066555,-0.9920593667913937,113.330002,113.629997,113.709999
4049,2010-01-04,112.370003,113.389999,111.510002,113.330002,118944600,-38372100,-0.7700040000000001,0.6399990000000031,-45806200,-0.8100049999999896,-0.14000000000000057,-28306700,-1.8899999999999864,0.3999940000000066,1.3333274231846166,0.9680866512020978,0.6607417120517715,113.629997,113.709999,114.190002
4050,2010-01-05,113.260002,113.68,112.849998,113.629997,111579900,-38441500,-1.1099999999999994,-1.0299990000000037,-20942000,-2.189994999999996,-0.49000499999999647,7364700,-0.2999950000000098,-0.8899990000000031,0.44149113003904056,0.9397555668540517,-0.3759408159047956,113.709999,114.190002,114.57
4051,2010-01-06,113.519997,113.989998,113.43,113.709999,116074400,-25436500,-2.2699969999999894,-0.75,2870200,-0.379997000000003,-1.1499940000000066,-4494500,-0.08000199999999325,-0.25999500000000353,0.6746947597716488,0.49999999999998734,-0.4912513796827194,114.190002,114.57,114.730003
4052,2010-01-07,113.5,114.330002,113.18,114.190002,131091100,-12146500,-0.8600000000000136,-1.129997000000003,-19511200,-0.5600050000000039,-0.23999799999999993,-15016700,-0.4800030000000106,0.019997000000003595,2.0535823342226234,0.8782610812850864,0.4705893532222419,114.57,114.730003,113.660004
4053,2010-01-08,113.889999,114.620003,113.660004,114.57,126402800,-14822900,-0.9400029999999902,-0.629997000000003,-10328400,-0.8600009999999969,-0.3700019999999995,4688300,-0.3799979999999863,-0.3899990000000031,0.8347802873386373,0.9479134874098786,-0.8335516435954419,114.730003,113.660004,114.620003
4054,2010-01-11,115.080002,115.129997,114.239998,114.730003,106375700,9698700,-1.0200040000000001,-1.5600049999999896,24715400,-0.5400009999999895,-1.5800019999999932,20027100,-0.16000300000000323,-1.1900029999999902,0.9270832573783999,0.5505680343461001,0.4922769203831191,113.660004,114.620003,114.93
4055,2010-01-12,113.970001,114.209999,113.220001,113.660004,163333500,-32242400,0.5299980000000062,-0.47000099999999634,-36930700,0.9099959999999925,-0.08000199999999325,-56957800,1.0699989999999957,1.110000999999997,1.1123585532118536,0.4444483726229794,-0.7743633170379574,114.620003,114.93,113.639999
4056,2010-01-13,113.949997,114.940002,113.370003,114.620003,161822000,-35419200,-0.050003000000003794,-0.05999799999999311,-55446300,0.10999999999999943,1.130004999999997,1511500,-0.9599989999999963,0.020004000000000133,1.5858607795167363,0.7961788510693268,0.8306433153393178,114.93,113.639999,115.059998
4057,2010-01-14,114.489998,115.139999,114.419998,114.93,115718800,-9343100,-0.19999700000001042,0.5900039999999933,47614700,-1.2699960000000061,-0.5199970000000036,46103200,-0.30999700000000985,-0.5400010000000037,0.4585996551590108,0.7083351273123268,-0.6105172534177403,113.639999,115.059998,113.889999
4058,2010-01-15,114.730003,114.839996,113.199997,113.639999,212283100,-48949600,0.020004999999997608,-0.7600020000000001,-50461100,0.9800039999999939,-0.7800060000000002,-96564300,1.2900010000000037,-0.24000499999999647,2.2777732253149807,0.2682940660329708,0.6165255367331327,115.059998,113.889999,111.699997
4059,2010-01-19,113.620003,115.129997,113.589996,115.059998,139172700,22649300,-0.43999499999999614,0.32999399999999923,-23453900,-0.1299979999999863,0.869995000000003,73110400,-1.41999899999999,1.1099999999999994,0.9390255725765692,0.9545461334115953,0.9689854021293489,113.889999,111.699997,109.209999
4060,2010-01-20,114.279999,114.449997,112.980003,113.889999,216490200,-100771400,1.0400010000000037,0.20999899999999627,-4207100,-0.25,0.45000399999999274,-77317500,1.16999899999999,-0.6599960000000067,0.9545409386097777,0.6190474246833707,0.2675353925120278,111.699997,109.209999,109.769997
4061,2010-01-21,113.919998,114.269997,111.559998,111.699997,344859600,-132576500,1.9400020000000069,0.8100049999999896,-205686900,3.360000999999997,-0.2999950000000098,-128369400,2.190002000000007,0.3600009999999969,1.8435442593643314,0.05166016666426909,0.5570879250938322,109.209999,109.769997,109.309998
4062,2010-01-22,111.199997,111.739998,109.089996,109.209999,345942400,-206769700,5.849998999999997,2.4200060000000008,-129452200,4.680000000000007,3.0800020000000075,-1082800,2.489998,2.7200010000000105,0.9778608774394346,0.045284116766703186,-0.7810809777520359,109.769997,109.309998,109.830002
4063,2010-01-25,110.209999,110.410004,109.410004,109.769997,186937500,29552700,4.1200019999999995,4.070000000000007,157922100,1.9299999999999926,3.7099990000000105,159004900,-0.5599980000000073,0.9899979999999999,0.37735820576739176,0.3599930000000029,-0.2193095684705116,109.309998,109.830002,108.57
4064,2010-01-26,109.339996,110.470001,109.040001,109.309998,211168800,133690800,2.389999000000003,4.5800020000000075,134773600,-0.09999899999999684,1.860000999999997,-24231300,0.4599990000000105,0.870002999999997,1.4299999999999926,0.1888090909090845,-0.06812415956817106,109.830002,108.57,107.389999
4065,2010-01-27,109.169998,110.080002,108.330002,109.830002,271863600,74078800,-0.620002999999997,2.0299989999999895,-84926100,-0.06000499999998965,1.0400009999999895,-60694800,-0.5200040000000001,0.16999799999999254,1.2237762237762302,0.8571428571428572,-0.01045134126328532,108.57,107.389999,109.059998
4066,2010-01-28,110.190002,110.25,107.910004,108.57,316104000,-129166500,1.1999970000000104,0.019996999999989384,-104935200,0.7399979999999999,-0.8500060000000076,-44240400,1.260002,-1.0200040000000001,1.3371405714285711,0.2820500547864153,0.6342662326657177,107.389999,109.059998,110.379997
4067,2010-01-29,109.040001,109.800003,107.220001,107.389999,310677600,-99508800,1.91999899999999,0.29999499999999557,-38814000,2.44000299999999,0.12999700000000303,5426400,1.18000099999999,1.1500010000000032,1.1025668419946053,0.06589064659640043,-0.8513317181761512,109.059998,110.379997,109.830002
4068,2010-02-01,108.150002,109.07,107.5,109.059998,187865000,83998600,0.7700040000000001,1.0199960000000061,128239000,-0.48999799999999993,2.0400000000000063,122812600,-1.66999899999999,0.8899990000000031,0.6085266600568483,0.9936292993630572,0.5239756981069807,110.379997,109.830002,106.440002
4069,2010-02-02,109.260002,110.589996,108.879997,110.379997,216327900,99776100,-1.8099970000000098,0.9300000000000068,94349700,-2.989998,-0.22000099999999634,-28462900,-1.31999900000001,-1.1099999999999994,1.0891713375796201,0.8771934954347945,-0.942745600815226,109.830002,106.440002,106.660004
4070,2010-02-03,109.879997,110.480003,109.510002,109.830002,172730700,137946900,-2.44000299999999,-0.8399959999999993,15134300,-0.7700040000000001,-1.7299950000000024,43597200,0.5499950000000098,-0.619995000000003,0.567252378510162,0.3298965671169354,0.04462376910795628,106.440002,106.660004,105.889999
4071,2010-02-04,108.980003,109.029999,106.419998,106.440002,356715700,-168850700,2.6199959999999862,-0.8300009999999958,-140387800,3.939994999999996,0.27999900000000366,-183985000,3.3899999999999864,0.8999940000000066,2.6907199064743303,0.007664364879553798,-0.5138083545617891,106.660004,105.889999,107.220001
4072,2010-02-05,106.559998,106.879997,104.580002,106.660004,493585800,-277257900,3.7199930000000023,2.700004000000007,-320855100,3.1699979999999925,3.31999900000001,-136870100,-0.2200019999999938,2.4200050000000033,0.8812238002973993,0.9043506616318725,0.039362253789537664,105.889999,107.220001,107.010002
4073,2010-02-08,106.739998,107.330002,105.809998,105.889999,224166900,-51436200,3.94000299999999,3.139999000000003,132548800,0.5500030000000038,2.2400049999999965,269418900,0.7700049999999976,-0.18000000000000682,0.6608727410276951,0.05263209833658988,0.7988000320750416,107.220001,107.010002,108.129997
4074,2010-02-09,107.129997,108.150002,106.269997,107.220001,337820500,18895200,-0.7799989999999895,1.8500059999999934,155765300,-0.5599969999999956,-0.5699990000000099,-113653600,-1.3300019999999932,-0.3899990000000031,1.2368421398891034,0.5053199326597505,0.10568942475636767,107.010002,108.129997,108.040001
4075,2010-02-10,107.050003,107.599998,106.110001,107.010002,240511500,253074300,-0.34999799999999937,-0.4900050000000107,-16344600,-1.120002999999997,-0.31000500000000386,97309000,0.20999899999999627,0.07999399999999923,0.7925494879003007,0.6040287329437588,0.42994856145457705,108.129997,108.040001,109.739998
4076,2010-02-11,106.870003,108.25,106.25,108.129997,223591600,575300,-2.239998,-0.13000499999999704,114228900,-0.9099960000000067,0.25999400000000605,16919900,-1.119995000000003,0.18000000000000682,1.342284581781035,0.9399985000000015,0.08304025361561503,108.040001,109.739998,110.260002
4077,2010-02-12,106.989998,108.099998,106.510002,108.040001,304622100,33198400,-0.8200000000000074,0.1399990000000031,-64110600,-1.0299990000000037,0.06000500000000386,-81030500,0.0899959999999993,-0.11999500000000296,0.7949979999999996,0.9622659428074061,-0.7401811224855365,109.739998,110.260002,110.910004
4078,2010-02-16,108.860001,109.849998,107.82,109.739998,159317500,81194000,-2.729996,-1.8099979999999931,64274100,-1.610000999999997,-1.989998,145304600,-1.6999969999999962,-1.870002999999997,1.2767315137899762,0.9458127544953251,-0.7433668993923401,110.260002,110.910004,111.139999
4079,2010-02-17,110.269997,110.410004,109.739998,110.260002,168845100,54746500,-2.130004999999997,-3.3999940000000066,135777000,-2.2200009999999963,-3.2799990000000037,-9527600,-0.5200040000000001,-1.4099960000000067,0.330052541923686,0.7761184228200935,0.01135774906301718,110.910004,111.139999,111.160004
4080,2010-02-18,110.080002,111.139999,110.040001,110.910004,193708600,110913500,-2.870002999999997,-3.0900039999999933,-34391100,-1.1700060000000008,-1.2200009999999963,-24863500,-0.6500020000000006,0.18999500000001035,1.6417733572535143,0.790913256205918,0.9779298095292189,111.139999,111.160004,109.809998
4081,2010-02-19,110.620003,111.57,110.360001,111.139999,222684900,-63367400,-1.4000010000000032,-1.760002,-53839800,-0.879997000000003,-0.3500059999999934,-28976300,-0.2299950000000024,-0.5400010000000037,1.1000010909110716,0.6446269790305683,-0.5863128120004233,111.160004,109.809998,110.82
4082,2010-02-22,111.550003,111.580002,110.830002,111.160004,132346900,36498200,-0.9000020000000006,-1.2800060000000002,61361700,-0.25,-1.4700010000000105,90338000,-0.020004999999997608,-0.9300000000000068,0.6198352230043185,0.44000266666667665,0.6816415742278953,109.809998,110.82,110.669998
4083,2010-02-23,110.860001,111.199997,109.519997,109.809998,207497000,-13788400,1.1000060000000076,-0.7799990000000037,15187900,1.33000100000001,-0.23999799999999993,-75150100,1.3500060000000076,0.6900020000000069,2.23999999999999,0.17261964285713738,-0.43430842119329593,110.82,110.669998,110.739998
4084,2010-02-24,110.139999,111.0,109.860001,110.82,176350700,46334200,0.3199990000000099,0.4800039999999939,-44003800,0.3400040000000075,1.4100040000000007,31146300,-1.010002,0.7200019999999938,0.6785708333333381,0.8421051246536125,0.6032885383903153,110.669998,110.739998,111.889999
4085,2010-02-25,109.239998,110.75,108.940002,110.669998,259634700,-127287800,0.49000599999999395,2.310005000000004,-52137700,-0.8600000000000136,1.620002999999997,-83284000,0.15000199999998642,0.9000010000000032,1.587718936595548,0.9557999511601706,-0.8617223628091814,110.739998,111.889999,112.199997
4086,2010-02-26,110.769997,111.120003,110.110001,110.739998,173589300,33907700,-0.9300000000000068,0.09000399999999331,2761400,0.08000199999999325,-0.6299980000000005,86045400,-0.06999999999999318,-1.5299990000000037,0.5580127712848323,0.6237581707759023,0.02097678298731981,111.889999,112.199997,112.300003
4087,2010-03-01,111.199997,112.0,111.169998,111.889999,147709700,28641000,-1.06999900000001,-1.0599979999999931,111925000,-1.2200009999999963,-1.9599989999999963,25879600,-1.1500010000000032,-0.4299999999999926,0.821782531123694,0.8674689940506194,-0.8466641525946559,112.199997,112.300003,112.639999
4088,2010-03-02,112.370003,112.739998,112.0,112.199997,160992400,98642300,-1.5299989999999895,-3.130004999999997,12596900,-1.4599989999999963,-1.6000059999999934,-13282700,-0.3099979999999931,-1.1700060000000008,0.8915617070802311,0.27026694666741835,0.24389953125153754,112.300003,112.639999,114.25
4089,2010-03-03,112.489998,112.970001,112.019997,112.300003,150785000,22804300,-1.5600050000000039,-1.7200009999999963,-3075300,-0.4100040000000007,-1.2900010000000037,10207400,-0.10000600000000759,-0.11999500000000296,1.2837926588990685,0.29474191687614193,-0.8990426692315031,112.639999,114.25,114.269997
4090,2010-03-04,112.449997,112.800003,112.029999,112.639999,135770400,11939300,-0.75,-1.25,25222000,-0.4400020000000069,-0.07999399999999923,15014600,-0.3399959999999993,0.04000100000000373,0.8105271135700545,0.7922036768640154,0.8414908906350904,114.25,114.269997,114.459999
4091,2010-03-05,113.370003,114.339996,113.099998,114.25,176118800,-15126400,-2.050003000000004,-1.0,-25333800,-1.9499969999999962,-0.880004999999997,-40348400,-1.610000999999997,-0.9200060000000008,1.6103786473836497,0.9274224635846192,0.9967314336784375,114.269997,114.459999,114.970001
4092,2010-03-08,114.260002,114.519997,114.07,114.269997,114631200,36153800,-1.9699939999999998,-1.7700040000000001,21139200,-1.6299980000000005,-1.8100050000000039,61487600,-0.019997000000003595,-0.8899990000000031,0.36290139177644676,0.4444407407160621,-0.01135774906301718,114.459999,114.970001,115.449997
4093,2010-03-09,113.93,114.989998,113.870003,114.459999,154556700,-18786300,-1.8199999999999932,-1.4800030000000106,21562100,-0.20999899999999627,-0.5599970000000098,-39925500,-0.19000199999999268,0.33000199999999325,2.4888943704068627,0.5267844945736344,-0.37153507536303476,114.970001,115.449997,115.459999
4094,2010-03-10,114.510002,115.279999,114.410004,114.970001,186088800,-9970000,-0.7200009999999963,-1.139999000000003,-71457600,-0.7000039999999927,-0.25,-31532100,-0.5100020000000001,-0.5800019999999932,0.7767847177889193,0.6436784119448891,-0.762988811447425,115.449997,115.459999,115.489998
4095,2010-03-11,114.699997,115.480003,114.349998,115.449997,160791100,-46159900,-1.1799999999999926,-0.43999499999999614,-6234400,-0.9899979999999999,-0.7699969999999894,25297700,-0.47999599999999987,-0.18999499999999614,1.2988637865734782,0.9734461351940918,-0.9982219430677778,115.459999,115.489998,116.410004
4096,2010-03-12,115.949997,115.970001,115.139999,115.459999,162074800,-7518100,-1.0,-2.0199969999999894,24014000,-0.48999799999999993,-1.4399949999999961,-1283700,-0.010002000000000066,-1.25,0.7345117941955969,0.38554123965965836,0.6078345338391175,115.489998,116.410004,117.099998
4097,2010-03-15,115.260002,115.57,114.599998,115.489998,146816800,39272000,-0.5199970000000036,-0.75,13974300,-0.04000100000000373,-0.5600050000000039,15258000,-0.02999900000000366,0.6899949999999961,1.1686742923511049,0.9175238813940654,0.45233477065296895,116.410004,117.099998,117.040001
4098,2010-03-16,115.809998,116.519997,115.489998,116.410004,168673000,-7881900,-0.9600070000000045,-1.110000999999997,-6598200,-0.9500050000000044,0.1399990000000031,-21856200,-0.9200060000000008,-0.549995999999993,1.0618524497887738,0.8932105759325956,-0.5079692198044045,117.099998,117.040001,115.970001
4099,2010-03-17,116.760002,117.480003,116.419998,117.099998,177468100,-15393300,-1.639999000000003,-0.8100050000000039,-30651300,-1.6099999999999994,-1.5,-8795100,-0.6899939999999987,-0.950004000000007,1.029132067118498,0.6415064079886408,-0.5368123138846751,117.040001,115.970001,116.589996
